embedding_row	clean_id	original_id	split	label	cluster_id	sequence_length	completed	number_of_windows
432	seq_d5c58192424441e9b16df8c246f604190b554bba81e3b61c75d89edf7e021006	seq_d5c58192424441e9b16df8c246f604190b554bba81e3b61c75d89edf7e021006	existing_challenge	0	seq_d5c58192424441e9b16df8c246f604190b554bba81e3b61c75d89edf7e021006	247	1	1
433	seq_da055c4c6dde4ee74d3d342539d72ab0f1afb809c0b02db1721900e9d1694afa	seq_da055c4c6dde4ee74d3d342539d72ab0f1afb809c0b02db1721900e9d1694afa	existing_challenge	0	seq_da055c4c6dde4ee74d3d342539d72ab0f1afb809c0b02db1721900e9d1694afa	173	1	1
434	seq_fb287a783512d6f356c6c82c20b6e2a6605da0a003328a9639b533ce9033f595	seq_fb287a783512d6f356c6c82c20b6e2a6605da0a003328a9639b533ce9033f595	existing_challenge	0	seq_fb287a783512d6f356c6c82c20b6e2a6605da0a003328a9639b533ce9033f595	132	1	1
435	seq_d046745caf20beb15a9b33cd1ce0c9689dfb0549e22316a9d2ca8824be71089e	seq_d046745caf20beb15a9b33cd1ce0c9689dfb0549e22316a9d2ca8824be71089e	existing_challenge	0	seq_d046745caf20beb15a9b33cd1ce0c9689dfb0549e22316a9d2ca8824be71089e	103	1	1
436	seq_606f94d63e5ba448d728230bf17386ca3ccb463869782ea3e60461720ee46c6e	seq_606f94d63e5ba448d728230bf17386ca3ccb463869782ea3e60461720ee46c6e	existing_challenge	0	seq_606f94d63e5ba448d728230bf17386ca3ccb463869782ea3e60461720ee46c6e	596	1	1
437	seq_ae35c16b4ab41d1bd60eca182213a255510cece7c0edea304a5002175b6fe272	seq_ae35c16b4ab41d1bd60eca182213a255510cece7c0edea304a5002175b6fe272	existing_challenge	0	seq_ae35c16b4ab41d1bd60eca182213a255510cece7c0edea304a5002175b6fe272	393	1	1
438	seq_a961d24623a384cd322dd541affd23f2efada041c7087d2b00f4094ee7d410f6	seq_a961d24623a384cd322dd541affd23f2efada041c7087d2b00f4094ee7d410f6	existing_challenge	0	seq_a961d24623a384cd322dd541affd23f2efada041c7087d2b00f4094ee7d410f6	454	1	1
439	seq_311f0d015bfe5e9ef05bba6c1e1895032e9a871a6a752603262eee852e399a79	seq_311f0d015bfe5e9ef05bba6c1e1895032e9a871a6a752603262eee852e399a79	existing_challenge	0	seq_311f0d015bfe5e9ef05bba6c1e1895032e9a871a6a752603262eee852e399a79	182	1	1
440	seq_015aa38b285c73d28a15bf67df3b61ecb3e1c5467cd040804298979a8bbf8ce2	seq_015aa38b285c73d28a15bf67df3b61ecb3e1c5467cd040804298979a8bbf8ce2	existing_challenge	0	seq_015aa38b285c73d28a15bf67df3b61ecb3e1c5467cd040804298979a8bbf8ce2	295	1	1
441	seq_045276f3934315ff1a0b8573223ede97818d8defbf8e9b5252422f0bf8b626f5	seq_045276f3934315ff1a0b8573223ede97818d8defbf8e9b5252422f0bf8b626f5	existing_challenge	0	seq_045276f3934315ff1a0b8573223ede97818d8defbf8e9b5252422f0bf8b626f5	193	1	1
442	seq_f408524ec45189c4b37c5cc9e3d1c7987eb89c48e520a4d3b4cab4e3c3b20de7	seq_f408524ec45189c4b37c5cc9e3d1c7987eb89c48e520a4d3b4cab4e3c3b20de7	existing_challenge	0	seq_f408524ec45189c4b37c5cc9e3d1c7987eb89c48e520a4d3b4cab4e3c3b20de7	116	1	1
443	seq_bf5c695d6e1c7794685d671d27ea3dcdddb6440753795ffde91434a56c2ad527	seq_bf5c695d6e1c7794685d671d27ea3dcdddb6440753795ffde91434a56c2ad527	existing_challenge	0	seq_bf5c695d6e1c7794685d671d27ea3dcdddb6440753795ffde91434a56c2ad527	388	1	1
444	seq_44dc77d5586adbfee2dae446d883b61435e3431b2b68e52fe0a55876b8ce30ba	seq_44dc77d5586adbfee2dae446d883b61435e3431b2b68e52fe0a55876b8ce30ba	existing_challenge	0	seq_44dc77d5586adbfee2dae446d883b61435e3431b2b68e52fe0a55876b8ce30ba	374	1	1
445	seq_d5df9011e1eef5bcdb442431ab0b2a8bc3f1dabcf741dbb5384509f2c2d895c6	seq_d5df9011e1eef5bcdb442431ab0b2a8bc3f1dabcf741dbb5384509f2c2d895c6	existing_challenge	0	seq_d5df9011e1eef5bcdb442431ab0b2a8bc3f1dabcf741dbb5384509f2c2d895c6	180	1	1
446	seq_90c05557bcb499d87c91a85b4bea05c13e962175470e6de026640be0bae96c22	seq_90c05557bcb499d87c91a85b4bea05c13e962175470e6de026640be0bae96c22	existing_challenge	0	seq_90c05557bcb499d87c91a85b4bea05c13e962175470e6de026640be0bae96c22	232	1	1
447	seq_c540cdc45ed528e0f2ae0c59496fb43fe93208f75b5ade663d753effe6f5cbaa	seq_c540cdc45ed528e0f2ae0c59496fb43fe93208f75b5ade663d753effe6f5cbaa	existing_challenge	0	seq_c540cdc45ed528e0f2ae0c59496fb43fe93208f75b5ade663d753effe6f5cbaa	219	1	1
448	seq_81b2ddd8990b5ca0413882f29bb574d1a3b57f2fd8565aaf7328fabcfacae9fb	seq_81b2ddd8990b5ca0413882f29bb574d1a3b57f2fd8565aaf7328fabcfacae9fb	existing_challenge	0	seq_81b2ddd8990b5ca0413882f29bb574d1a3b57f2fd8565aaf7328fabcfacae9fb	358	1	1
449	seq_818e821d09c8ef79e90aed4ef123230285de0d653d823d9e32e2678f50bed62e	seq_818e821d09c8ef79e90aed4ef123230285de0d653d823d9e32e2678f50bed62e	existing_challenge	0	seq_818e821d09c8ef79e90aed4ef123230285de0d653d823d9e32e2678f50bed62e	201	1	1
450	seq_5c143cad4dc30d721a22575e1fe565710ddb24fd49a819cdf8430d8110d42a1b	seq_5c143cad4dc30d721a22575e1fe565710ddb24fd49a819cdf8430d8110d42a1b	existing_challenge	0	seq_5c143cad4dc30d721a22575e1fe565710ddb24fd49a819cdf8430d8110d42a1b	102	1	1
451	seq_542b21f19eab8e309fb193a7b7a7e17ea690a4fde7a767bd0f9e9c3f0cd7ceb7	seq_542b21f19eab8e309fb193a7b7a7e17ea690a4fde7a767bd0f9e9c3f0cd7ceb7	existing_challenge	0	seq_542b21f19eab8e309fb193a7b7a7e17ea690a4fde7a767bd0f9e9c3f0cd7ceb7	128	1	1
452	seq_91eca475b08c94e9d652f4925e6ec5a5b9d6a7da08dd4023628a626c5a56581c	seq_91eca475b08c94e9d652f4925e6ec5a5b9d6a7da08dd4023628a626c5a56581c	existing_challenge	0	seq_91eca475b08c94e9d652f4925e6ec5a5b9d6a7da08dd4023628a626c5a56581c	291	1	1
453	seq_2bc6041be1686b2f9d3def3366d95d3efb6ef1d2c3a585eba5a09353af09b958	seq_2bc6041be1686b2f9d3def3366d95d3efb6ef1d2c3a585eba5a09353af09b958	existing_challenge	0	seq_2bc6041be1686b2f9d3def3366d95d3efb6ef1d2c3a585eba5a09353af09b958	1049	1	1
454	seq_1edb924d2691648bee69470e439d4b2731a66721f40fc70a5ed809062c837484	seq_1edb924d2691648bee69470e439d4b2731a66721f40fc70a5ed809062c837484	existing_challenge	0	seq_1edb924d2691648bee69470e439d4b2731a66721f40fc70a5ed809062c837484	230	1	1
455	seq_a8cef8248183b914877d43061d73593182a7a8fc8c9d48b3312ef25bcab5013f	seq_a8cef8248183b914877d43061d73593182a7a8fc8c9d48b3312ef25bcab5013f	existing_challenge	0	seq_a8cef8248183b914877d43061d73593182a7a8fc8c9d48b3312ef25bcab5013f	88	1	1
456	seq_3f5b80a3957df334522247dc57943e958e7defef017649a344c79212815d60e5	seq_3f5b80a3957df334522247dc57943e958e7defef017649a344c79212815d60e5	existing_challenge	0	seq_3f5b80a3957df334522247dc57943e958e7defef017649a344c79212815d60e5	559	1	1
457	seq_f7471c19b7dda7b23c58d5f9f57035aaa2e1b71b7d7058b08f928fbde9434cb5	seq_f7471c19b7dda7b23c58d5f9f57035aaa2e1b71b7d7058b08f928fbde9434cb5	existing_challenge	0	seq_f7471c19b7dda7b23c58d5f9f57035aaa2e1b71b7d7058b08f928fbde9434cb5	76	1	1
458	seq_7d0f763c4d6d9e7d15e974660c26f24f4aa59d0b84b018203b8296d6c49e4d88	seq_7d0f763c4d6d9e7d15e974660c26f24f4aa59d0b84b018203b8296d6c49e4d88	existing_challenge	0	seq_7d0f763c4d6d9e7d15e974660c26f24f4aa59d0b84b018203b8296d6c49e4d88	354	1	1
459	seq_7cff2214a81bd0b7d0615b5e59fac7187756e45ed416bcbb38ff8eb8974688ff	seq_7cff2214a81bd0b7d0615b5e59fac7187756e45ed416bcbb38ff8eb8974688ff	existing_challenge	0	seq_7cff2214a81bd0b7d0615b5e59fac7187756e45ed416bcbb38ff8eb8974688ff	584	1	1
460	seq_c0cd069be6b814d70d313ffb34ff9906567266630840ca35d29a99aa2f08b20f	seq_c0cd069be6b814d70d313ffb34ff9906567266630840ca35d29a99aa2f08b20f	existing_challenge	0	seq_c0cd069be6b814d70d313ffb34ff9906567266630840ca35d29a99aa2f08b20f	736	1	1
461	seq_1bead86ab8096915929378362959df24892ce3ba513adde0041485c5663ac2b0	seq_1bead86ab8096915929378362959df24892ce3ba513adde0041485c5663ac2b0	existing_challenge	0	seq_1bead86ab8096915929378362959df24892ce3ba513adde0041485c5663ac2b0	139	1	1
462	seq_f947ff2224a5be22f41706c953bb6d9704e9e1f7ceba28dab7672a674dedcf09	seq_f947ff2224a5be22f41706c953bb6d9704e9e1f7ceba28dab7672a674dedcf09	existing_challenge	0	seq_f947ff2224a5be22f41706c953bb6d9704e9e1f7ceba28dab7672a674dedcf09	252	1	1
463	seq_6fa6d2c1746b0ab275958aa5a3c93de6a91d97fe7f9c4bae4695c47792acbfb4	seq_6fa6d2c1746b0ab275958aa5a3c93de6a91d97fe7f9c4bae4695c47792acbfb4	existing_challenge	0	seq_6fa6d2c1746b0ab275958aa5a3c93de6a91d97fe7f9c4bae4695c47792acbfb4	211	1	1
464	seq_31461e314f61656aa89f6c75710b639176bb98ef69436353be1d66d0db189058	seq_31461e314f61656aa89f6c75710b639176bb98ef69436353be1d66d0db189058	existing_challenge	0	seq_31461e314f61656aa89f6c75710b639176bb98ef69436353be1d66d0db189058	463	1	1
465	seq_779caa07db9deb5cafa0ffd915c4deb5e475a11561cc443d4a5b1c3bf797f6ab	seq_779caa07db9deb5cafa0ffd915c4deb5e475a11561cc443d4a5b1c3bf797f6ab	existing_challenge	0	seq_779caa07db9deb5cafa0ffd915c4deb5e475a11561cc443d4a5b1c3bf797f6ab	474	1	1
466	seq_6f4f46ca46a1dd25b392a26cdca0d0e83f85a90a40dfe604d08f77c4cac2380c	seq_6f4f46ca46a1dd25b392a26cdca0d0e83f85a90a40dfe604d08f77c4cac2380c	existing_challenge	0	seq_6f4f46ca46a1dd25b392a26cdca0d0e83f85a90a40dfe604d08f77c4cac2380c	179	1	1
467	seq_4a935b730fe1b36fb896209445e1abc4429aa0850a84e7961263b5c647301aa1	seq_4a935b730fe1b36fb896209445e1abc4429aa0850a84e7961263b5c647301aa1	existing_challenge	0	seq_4a935b730fe1b36fb896209445e1abc4429aa0850a84e7961263b5c647301aa1	263	1	1
468	seq_8c4dd03216d45ed1132db2d6cdace705c462f59a9f3e44b35b2a55aeafbf727f	seq_8c4dd03216d45ed1132db2d6cdace705c462f59a9f3e44b35b2a55aeafbf727f	existing_challenge	0	seq_8c4dd03216d45ed1132db2d6cdace705c462f59a9f3e44b35b2a55aeafbf727f	204	1	1
469	seq_bd25b35cf3056ed467d110c83b3283c9525d051a46dfe514b89f42e6df90d29e	seq_bd25b35cf3056ed467d110c83b3283c9525d051a46dfe514b89f42e6df90d29e	existing_challenge	0	seq_bd25b35cf3056ed467d110c83b3283c9525d051a46dfe514b89f42e6df90d29e	136	1	1
470	seq_56a23e5273977fc8d839ddce423ed742340f8657b53ebcb04406041c1027902b	seq_56a23e5273977fc8d839ddce423ed742340f8657b53ebcb04406041c1027902b	existing_challenge	0	seq_56a23e5273977fc8d839ddce423ed742340f8657b53ebcb04406041c1027902b	365	1	1
471	seq_487c619b977296e6a39c81adbf4e92f92d08557e153fa53ff129d765dfec819e	seq_487c619b977296e6a39c81adbf4e92f92d08557e153fa53ff129d765dfec819e	existing_challenge	0	seq_487c619b977296e6a39c81adbf4e92f92d08557e153fa53ff129d765dfec819e	328	1	1
472	seq_5b410e785d9acaa0fb957068e340fbabfcbf644fb965677fc09c97da4fa0fb87	seq_5b410e785d9acaa0fb957068e340fbabfcbf644fb965677fc09c97da4fa0fb87	existing_challenge	0	seq_5b410e785d9acaa0fb957068e340fbabfcbf644fb965677fc09c97da4fa0fb87	254	1	1
473	seq_f75b078f5a8f8e2a1d8189c761193b54b5eec6fa6e3958e0ff5fd93e1f9f9513	seq_f75b078f5a8f8e2a1d8189c761193b54b5eec6fa6e3958e0ff5fd93e1f9f9513	existing_challenge	0	seq_f75b078f5a8f8e2a1d8189c761193b54b5eec6fa6e3958e0ff5fd93e1f9f9513	109	1	1
474	seq_3207fe7832af34057ed658a97a77ed248a49337dc134030e00ed55964f5a1804	seq_3207fe7832af34057ed658a97a77ed248a49337dc134030e00ed55964f5a1804	existing_challenge	0	seq_3207fe7832af34057ed658a97a77ed248a49337dc134030e00ed55964f5a1804	153	1	1
475	seq_c8c6447ad66832e5ee1f94237ca5596c186730da73935b5e76054c24b87bc77e	seq_c8c6447ad66832e5ee1f94237ca5596c186730da73935b5e76054c24b87bc77e	existing_challenge	0	seq_c8c6447ad66832e5ee1f94237ca5596c186730da73935b5e76054c24b87bc77e	306	1	1
476	seq_772aaf300968a98beaaa11ce49d9f463164a241361a70c2dfc1fc083452fdaf9	seq_772aaf300968a98beaaa11ce49d9f463164a241361a70c2dfc1fc083452fdaf9	existing_challenge	0	seq_772aaf300968a98beaaa11ce49d9f463164a241361a70c2dfc1fc083452fdaf9	131	1	1
477	seq_ad40d10626d9a514a7d5b3aceff1edd899853f46e8e4536e911a735749ea1497	seq_ad40d10626d9a514a7d5b3aceff1edd899853f46e8e4536e911a735749ea1497	existing_challenge	0	seq_ad40d10626d9a514a7d5b3aceff1edd899853f46e8e4536e911a735749ea1497	568	1	1
478	seq_3d8f47ec212560d8ce84bde06b82e40e35c7228511354bcb68876cd4cbc63e98	seq_3d8f47ec212560d8ce84bde06b82e40e35c7228511354bcb68876cd4cbc63e98	existing_challenge	0	seq_3d8f47ec212560d8ce84bde06b82e40e35c7228511354bcb68876cd4cbc63e98	112	1	1
479	seq_244abc396790a821fa203880c8691c16c2670a92aee751d8afc591a0e6e6451d	seq_244abc396790a821fa203880c8691c16c2670a92aee751d8afc591a0e6e6451d	existing_challenge	0	seq_244abc396790a821fa203880c8691c16c2670a92aee751d8afc591a0e6e6451d	1171	1	1
480	seq_aede732fbe2bd20631d281db92ac33631f0bae50491b2abda8230c9a5034e77b	seq_aede732fbe2bd20631d281db92ac33631f0bae50491b2abda8230c9a5034e77b	existing_challenge	0	seq_aede732fbe2bd20631d281db92ac33631f0bae50491b2abda8230c9a5034e77b	130	1	1
481	seq_fec1c3f3bd7a4dce2287b1118827e193b451f0b917cfedc5b4c39949a10dad34	seq_fec1c3f3bd7a4dce2287b1118827e193b451f0b917cfedc5b4c39949a10dad34	existing_challenge	0	seq_fec1c3f3bd7a4dce2287b1118827e193b451f0b917cfedc5b4c39949a10dad34	132	1	1
482	seq_54ca5a96d413dc694f1c0001f6107c1f6cdb9c00448b2c38430711937da57528	seq_54ca5a96d413dc694f1c0001f6107c1f6cdb9c00448b2c38430711937da57528	existing_challenge	0	seq_54ca5a96d413dc694f1c0001f6107c1f6cdb9c00448b2c38430711937da57528	79	1	1
483	seq_25dc2ece588837989df1b08326e4abf438c6d3b65d615beada1164db0839d023	seq_25dc2ece588837989df1b08326e4abf438c6d3b65d615beada1164db0839d023	existing_challenge	0	seq_25dc2ece588837989df1b08326e4abf438c6d3b65d615beada1164db0839d023	209	1	1
484	seq_2264bb43ff7de612c0a184d2fd41c0e8bfbe5e89d9128ed7eaf2af997872904b	seq_2264bb43ff7de612c0a184d2fd41c0e8bfbe5e89d9128ed7eaf2af997872904b	existing_challenge	0	seq_2264bb43ff7de612c0a184d2fd41c0e8bfbe5e89d9128ed7eaf2af997872904b	418	1	1
485	seq_7124d576fb40174e180bc33eec1bf03878654b676250d04c9ef26230ca8bfec5	seq_7124d576fb40174e180bc33eec1bf03878654b676250d04c9ef26230ca8bfec5	existing_challenge	0	seq_7124d576fb40174e180bc33eec1bf03878654b676250d04c9ef26230ca8bfec5	243	1	1
486	seq_fdfd297f12ceba887c04cfd1067e35953812ecf3b7e0250b59acdf8914aeb236	seq_fdfd297f12ceba887c04cfd1067e35953812ecf3b7e0250b59acdf8914aeb236	existing_challenge	0	seq_fdfd297f12ceba887c04cfd1067e35953812ecf3b7e0250b59acdf8914aeb236	148	1	1
487	seq_5c34a690460e3dafa8d86d27114425b0a31c96b65c179140e36f985b16f9a2a7	seq_5c34a690460e3dafa8d86d27114425b0a31c96b65c179140e36f985b16f9a2a7	existing_challenge	0	seq_5c34a690460e3dafa8d86d27114425b0a31c96b65c179140e36f985b16f9a2a7	183	1	1
488	seq_8732c787cdeedf37a923d1b7af79719ec339023622c9130b8990e184fc179f5d	seq_8732c787cdeedf37a923d1b7af79719ec339023622c9130b8990e184fc179f5d	existing_challenge	0	seq_8732c787cdeedf37a923d1b7af79719ec339023622c9130b8990e184fc179f5d	815	1	1
489	seq_cf9689356a6cb27b422c1c7da3a63acaa54d72415f4c393508a1bce91e76b092	seq_cf9689356a6cb27b422c1c7da3a63acaa54d72415f4c393508a1bce91e76b092	existing_challenge	0	seq_cf9689356a6cb27b422c1c7da3a63acaa54d72415f4c393508a1bce91e76b092	217	1	1
490	seq_4cfc6a08f26c7a1f47c132e4e9675224395d562a5e36ecfe4c0a218a0b4be5e9	seq_4cfc6a08f26c7a1f47c132e4e9675224395d562a5e36ecfe4c0a218a0b4be5e9	existing_challenge	0	seq_4cfc6a08f26c7a1f47c132e4e9675224395d562a5e36ecfe4c0a218a0b4be5e9	317	1	1
491	seq_78c1a02176f885a000744fff05b2b5b3ba92467f46ae7d79387914d233cf713d	seq_78c1a02176f885a000744fff05b2b5b3ba92467f46ae7d79387914d233cf713d	existing_challenge	0	seq_78c1a02176f885a000744fff05b2b5b3ba92467f46ae7d79387914d233cf713d	539	1	1
492	seq_90956faae8acdab27ad2710b4f677d6641381bbd234a1f2159193d153489f137	seq_90956faae8acdab27ad2710b4f677d6641381bbd234a1f2159193d153489f137	existing_challenge	0	seq_90956faae8acdab27ad2710b4f677d6641381bbd234a1f2159193d153489f137	207	1	1
493	seq_ccbd114a6bcf24a3eefb6b7947284e1320de746ba2cd64a788e28bc2ef823cf0	seq_ccbd114a6bcf24a3eefb6b7947284e1320de746ba2cd64a788e28bc2ef823cf0	existing_challenge	0	seq_ccbd114a6bcf24a3eefb6b7947284e1320de746ba2cd64a788e28bc2ef823cf0	396	1	1
494	seq_9ec44765d02cf7e720d75c644fddf00c154690165c2d634a6d859e41ef0d7c71	seq_9ec44765d02cf7e720d75c644fddf00c154690165c2d634a6d859e41ef0d7c71	existing_challenge	0	seq_9ec44765d02cf7e720d75c644fddf00c154690165c2d634a6d859e41ef0d7c71	145	1	1
495	seq_7ead13b4bc3563176d861590058aa4c230b25cf3141a5285e75ae9328ddd5d29	seq_7ead13b4bc3563176d861590058aa4c230b25cf3141a5285e75ae9328ddd5d29	existing_challenge	0	seq_7ead13b4bc3563176d861590058aa4c230b25cf3141a5285e75ae9328ddd5d29	252	1	1
496	seq_787152d2026beb39680028763e5b8cac01ae6354251eece603aab6cf42daf611	seq_787152d2026beb39680028763e5b8cac01ae6354251eece603aab6cf42daf611	existing_challenge	0	seq_787152d2026beb39680028763e5b8cac01ae6354251eece603aab6cf42daf611	286	1	1
497	seq_050bc7760aff010bf6eabf46930af36a4da86118d19ada6f734df2b35c4bb90f	seq_050bc7760aff010bf6eabf46930af36a4da86118d19ada6f734df2b35c4bb90f	existing_challenge	0	seq_050bc7760aff010bf6eabf46930af36a4da86118d19ada6f734df2b35c4bb90f	275	1	1
498	seq_b3820f909258dd8d7fbdc8f62f7529d6165d3a4659fc4ad194cfefc77b69ae37	seq_b3820f909258dd8d7fbdc8f62f7529d6165d3a4659fc4ad194cfefc77b69ae37	existing_challenge	0	seq_b3820f909258dd8d7fbdc8f62f7529d6165d3a4659fc4ad194cfefc77b69ae37	149	1	1
499	seq_81cebb039e8b2e3c2b45350e9cb0ebf205820cfa9fea04df80d8aa631b6d6800	seq_81cebb039e8b2e3c2b45350e9cb0ebf205820cfa9fea04df80d8aa631b6d6800	existing_challenge	0	seq_81cebb039e8b2e3c2b45350e9cb0ebf205820cfa9fea04df80d8aa631b6d6800	416	1	1
500	seq_0fcbf597490fa6a31af2895771bc39ef4d39c5f97acbddddfec92888c0935ec7	seq_0fcbf597490fa6a31af2895771bc39ef4d39c5f97acbddddfec92888c0935ec7	existing_challenge	0	seq_0fcbf597490fa6a31af2895771bc39ef4d39c5f97acbddddfec92888c0935ec7	371	1	1
501	seq_19de9f648e83429f1efa778378fdf7d3f8568a8ac2c819fe97788bb3f5281559	seq_19de9f648e83429f1efa778378fdf7d3f8568a8ac2c819fe97788bb3f5281559	existing_challenge	0	seq_19de9f648e83429f1efa778378fdf7d3f8568a8ac2c819fe97788bb3f5281559	452	1	1
502	seq_85e5bdb9ec65d67d62019d3b972e2506736c07cd36eae69a60cb1d172d76c6be	seq_85e5bdb9ec65d67d62019d3b972e2506736c07cd36eae69a60cb1d172d76c6be	existing_challenge	0	seq_85e5bdb9ec65d67d62019d3b972e2506736c07cd36eae69a60cb1d172d76c6be	448	1	1
503	seq_6e802e33350eafd7e278da368635186d0f420766b995441f399d818f467a68b7	seq_6e802e33350eafd7e278da368635186d0f420766b995441f399d818f467a68b7	existing_challenge	0	seq_6e802e33350eafd7e278da368635186d0f420766b995441f399d818f467a68b7	257	1	1
504	seq_1c43c7ad7127ee40a08582912210a9dca787959ba052ef28efe07055fa82ec1f	seq_1c43c7ad7127ee40a08582912210a9dca787959ba052ef28efe07055fa82ec1f	existing_challenge	0	seq_1c43c7ad7127ee40a08582912210a9dca787959ba052ef28efe07055fa82ec1f	507	1	1
505	seq_c282ef421334d530dd11bb20d688e338982a7869ad9c2bcae7de686be1865cf5	seq_c282ef421334d530dd11bb20d688e338982a7869ad9c2bcae7de686be1865cf5	existing_challenge	0	seq_c282ef421334d530dd11bb20d688e338982a7869ad9c2bcae7de686be1865cf5	389	1	1
506	seq_099e00d0893129ff0989debcc84019d13daaf967a7fe143551018f741a5fe7bb	seq_099e00d0893129ff0989debcc84019d13daaf967a7fe143551018f741a5fe7bb	existing_challenge	0	seq_099e00d0893129ff0989debcc84019d13daaf967a7fe143551018f741a5fe7bb	208	1	1
507	seq_123f17c735ad4c56862fad23f34b9d9142cdd6ab914441ec74c1632e8edf4549	seq_123f17c735ad4c56862fad23f34b9d9142cdd6ab914441ec74c1632e8edf4549	existing_challenge	0	seq_123f17c735ad4c56862fad23f34b9d9142cdd6ab914441ec74c1632e8edf4549	271	1	1
508	seq_1f3a2d60bac4d6c0cbeccf7bf8cdcff74a240478a09d23661ee9b7b72476f1e0	seq_1f3a2d60bac4d6c0cbeccf7bf8cdcff74a240478a09d23661ee9b7b72476f1e0	existing_challenge	0	seq_1f3a2d60bac4d6c0cbeccf7bf8cdcff74a240478a09d23661ee9b7b72476f1e0	372	1	1
509	seq_b259a735d31fc3fbcfc728eb53e3357706fdb70efa0b17219ce5ebc7c9e83137	seq_b259a735d31fc3fbcfc728eb53e3357706fdb70efa0b17219ce5ebc7c9e83137	existing_challenge	0	seq_b259a735d31fc3fbcfc728eb53e3357706fdb70efa0b17219ce5ebc7c9e83137	385	1	1
510	seq_bc9031366a1d601e6e4539bfaae0e8638ba04523e2098d6f0372acd97699981b	seq_bc9031366a1d601e6e4539bfaae0e8638ba04523e2098d6f0372acd97699981b	existing_challenge	0	seq_bc9031366a1d601e6e4539bfaae0e8638ba04523e2098d6f0372acd97699981b	193	1	1
511	seq_b37a6259c72b1038f4a005a16f00cea70a95197b4d13c7e026ef1224194684cc	seq_b37a6259c72b1038f4a005a16f00cea70a95197b4d13c7e026ef1224194684cc	existing_challenge	0	seq_b37a6259c72b1038f4a005a16f00cea70a95197b4d13c7e026ef1224194684cc	284	1	1
512	seq_51c0c50d171a4fb91cae97e3c8776603ecf9b033056ddc3682c89cd709070e9a	seq_51c0c50d171a4fb91cae97e3c8776603ecf9b033056ddc3682c89cd709070e9a	existing_challenge	0	seq_51c0c50d171a4fb91cae97e3c8776603ecf9b033056ddc3682c89cd709070e9a	125	1	1
513	seq_9ea85ccc1b9e083a6cfcaebbb83b96d79f9881e63bf799fbbd6280ce756f5865	seq_9ea85ccc1b9e083a6cfcaebbb83b96d79f9881e63bf799fbbd6280ce756f5865	existing_challenge	0	seq_9ea85ccc1b9e083a6cfcaebbb83b96d79f9881e63bf799fbbd6280ce756f5865	247	1	1
514	seq_8e8357ff2bb0fe2b09fd05079efce394b877e2bf571b5106e2cd889ecde72f37	seq_8e8357ff2bb0fe2b09fd05079efce394b877e2bf571b5106e2cd889ecde72f37	existing_challenge	0	seq_8e8357ff2bb0fe2b09fd05079efce394b877e2bf571b5106e2cd889ecde72f37	392	1	1
515	seq_11db29e9ba224264963ea1ec5a299dbacd5533f4d964f35a3ea645100304709d	seq_11db29e9ba224264963ea1ec5a299dbacd5533f4d964f35a3ea645100304709d	existing_challenge	0	seq_11db29e9ba224264963ea1ec5a299dbacd5533f4d964f35a3ea645100304709d	310	1	1
516	seq_35808c59d8772af8d0d99a2b5af7b2cbcd3bc4864e9d9f840ac2ab26f47dafc6	seq_35808c59d8772af8d0d99a2b5af7b2cbcd3bc4864e9d9f840ac2ab26f47dafc6	existing_challenge	0	seq_35808c59d8772af8d0d99a2b5af7b2cbcd3bc4864e9d9f840ac2ab26f47dafc6	170	1	1
517	seq_226303172b8c9e6f7dd6a9e77b083af1e9cb421400d862a04121325fe7fe90d9	seq_226303172b8c9e6f7dd6a9e77b083af1e9cb421400d862a04121325fe7fe90d9	existing_challenge	0	seq_226303172b8c9e6f7dd6a9e77b083af1e9cb421400d862a04121325fe7fe90d9	565	1	1
518	seq_76369491d673d04bae0800498e4026859a75f1671934e60837b35ba611069d63	seq_76369491d673d04bae0800498e4026859a75f1671934e60837b35ba611069d63	existing_challenge	0	seq_76369491d673d04bae0800498e4026859a75f1671934e60837b35ba611069d63	250	1	1
519	seq_8ca90a0435cccc6e6162765fc69bc05a86467858bcf7377e4a74f292a629822c	seq_8ca90a0435cccc6e6162765fc69bc05a86467858bcf7377e4a74f292a629822c	existing_challenge	0	seq_8ca90a0435cccc6e6162765fc69bc05a86467858bcf7377e4a74f292a629822c	17	1	1
520	seq_c8279ba1d5d7768a93bd7b68410ebba6d00c95d11f313ceb22290cd6d76897c2	seq_c8279ba1d5d7768a93bd7b68410ebba6d00c95d11f313ceb22290cd6d76897c2	existing_challenge	0	seq_c8279ba1d5d7768a93bd7b68410ebba6d00c95d11f313ceb22290cd6d76897c2	293	1	1
521	seq_743e1186f39ac68bdb88cc5f23058cc8761c5a3fc2b14f0fba65e423a2ef1456	seq_743e1186f39ac68bdb88cc5f23058cc8761c5a3fc2b14f0fba65e423a2ef1456	existing_challenge	0	seq_743e1186f39ac68bdb88cc5f23058cc8761c5a3fc2b14f0fba65e423a2ef1456	204	1	1
522	seq_12533902e01457dde7d25baa53f65dca54f2d7afd317e6a4122b4b5aedb4eda9	seq_12533902e01457dde7d25baa53f65dca54f2d7afd317e6a4122b4b5aedb4eda9	existing_challenge	0	seq_12533902e01457dde7d25baa53f65dca54f2d7afd317e6a4122b4b5aedb4eda9	331	1	1
