clean_id	label	fold	homology_group	ESMCHalo	DeepSaltPro
HPCLAS_TRAIN_N_002583	0	4	HPCLAS_TRAIN_N_002583	-2.6050455570220947	-1.4819910528206697
HPCLAS_TRAIN_N_002584	0	4	HPCLAS_TRAIN_N_002584	-2.459359169006348	-0.7160917183625233
HPCLAS_TRAIN_N_002585	0	1	HPCLAS_TRAIN_N_002585	-0.7795608043670654	-0.0228497194386437
HPCLAS_TRAIN_N_002586	0	0	HPCLAS_TRAIN_N_002586	-1.982438445091248	-1.877251433069461
HPCLAS_TRAIN_N_002587	0	3	HPCLAS_TRAIN_N_002587	-2.423370122909546	-2.941982674985599
HPCLAS_TRAIN_N_002589	0	0	HPCLAS_TRAIN_N_002589	-1.7946292161941528	-1.7602215485590949
HPCLAS_TRAIN_N_002590	0	0	HPCLAS_TRAIN_N_002590	1.005163311958313	0.4291288393689736
HPCLAS_TRAIN_N_002591	0	3	HPCLAS_TRAIN_N_002591	-3.346715211868286	-3.0342452240260034
HPCLAS_TRAIN_N_002592	0	2	HPCLAS_TRAIN_N_002592	0.8430404663085938	-1.1701692479538484
HPCLAS_TRAIN_N_002593	0	1	HPCLAS_TRAIN_N_002593	-2.4053900241851807	-2.285017985148185
HPCLAS_TRAIN_N_002594	0	2	HPCLAS_TRAIN_N_002594	-2.2254397869110107	-2.6091156593283755
HPCLAS_TRAIN_N_002596	0	1	HPCLAS_TRAIN_N_002596	-2.641439199447632	-2.743969302452385
HPCLAS_TRAIN_N_002598	0	3	HPCLAS_TRAIN_N_002598	-1.5774027109146118	-0.8784633548253722
HPCLAS_TRAIN_N_002599	0	0	HPCLAS_TRAIN_N_002599	-1.6983143091201782	-0.9912982693520156
HPCLAS_TRAIN_N_002600	0	2	HPCLAS_TRAIN_N_002600	-0.9357714653015136	-0.4273096149921137
HPCLAS_TRAIN_N_002602	0	1	HPCLAS_TRAIN_N_002602	-2.8388266563415527	-3.0430191831558018
HPCLAS_TRAIN_N_002603	0	3	HPCLAS_TRAIN_N_002603	-2.429236888885498	-2.2610505792095976
HPCLAS_TRAIN_N_002604	0	3	HPCLAS_TRAIN_N_002604	-3.182097911834717	-4.185988920638623
HPCLAS_TRAIN_N_002605	0	4	HPCLAS_TRAIN_N_002605	-2.210789680480957	-1.331027675197437
HPCLAS_TRAIN_N_002606	0	2	HPCLAS_TRAIN_N_002606	-1.8413082361221316	-2.0748222229268807
HPCLAS_TRAIN_N_002607	0	0	HPCLAS_TRAIN_N_002607	-3.3570351600646973	-3.0595514287114387
HPCLAS_TRAIN_N_002608	0	1	HPCLAS_TRAIN_N_002608	1.0022571086883545	1.9392695109063527
HPCLAS_TRAIN_N_002609	0	3	HPCLAS_TRAIN_N_002609	-1.825698733329773	-0.1172940159582954
HPCLAS_TRAIN_N_002610	0	3	HPCLAS_TRAIN_N_002610	-2.561890125274658	-2.241431462809368
HPCLAS_TRAIN_N_002611	0	3	HPCLAS_TRAIN_N_002611	-2.152132034301758	-2.216907998497199
HPCLAS_TRAIN_N_002612	0	2	HPCLAS_TRAIN_N_002612	-2.201439142227173	-1.9217115793987647
HPCLAS_TRAIN_N_002613	0	1	HPCLAS_TRAIN_N_002613	0.6625117063522339	1.181974609711918
HPCLAS_TRAIN_N_002615	0	1	HPCLAS_TRAIN_N_002615	-2.7136881351470947	-1.7457993271950685
HPCLAS_TRAIN_N_002616	0	4	HPCLAS_TRAIN_N_002616	-2.113612651824951	-1.0524633739752784
HPCLAS_TRAIN_N_002617	0	2	HPCLAS_TRAIN_N_002617	-2.5856523513793945	-2.2451555041262155
HPCLAS_TRAIN_N_002618	0	2	HPCLAS_TRAIN_N_002618	-1.6284043788909912	-2.0348034710611147
HPCLAS_TRAIN_N_002619	0	4	HPCLAS_TRAIN_N_002619	-1.9402283430099487	-0.9594546134726736
HPCLAS_TRAIN_N_002620	0	1	HPCLAS_TRAIN_N_002620	-2.55022406578064	-3.2069659664870134
HPCLAS_TRAIN_N_002621	0	0	HPCLAS_TRAIN_N_002621	-3.483304023742676	-3.2087095155664893
HPCLAS_TRAIN_N_002622	0	0	HPCLAS_TRAIN_N_002622	-2.331561803817749	-2.1843664172229715
HPCLAS_TRAIN_N_002623	0	1	HPCLAS_TRAIN_N_002623	-0.5027266144752502	-2.2811975582019035
HPCLAS_TRAIN_N_002625	0	3	HPCLAS_TRAIN_N_002625	-2.920004367828369	-2.9330029250343825
HPCLAS_TRAIN_N_002626	0	3	HPCLAS_TRAIN_N_002626	-2.5943174362182617	-2.4825462812741894
HPCLAS_TRAIN_N_002627	0	2	HPCLAS_TRAIN_N_002627	-0.3636241257190704	0.4562181550076483
HPCLAS_TRAIN_N_002628	0	1	HPCLAS_TRAIN_N_002628	-3.2058639526367188	-1.8158067716864847
HPCLAS_TRAIN_N_002629	0	3	HPCLAS_TRAIN_N_002629	-2.4021666049957275	-1.253264707303397
HPCLAS_TRAIN_N_002630	0	1	HPCLAS_TRAIN_N_002630	-2.4926021099090576	-3.609013600100376
HPCLAS_TRAIN_N_002632	0	3	HPCLAS_TRAIN_N_002632	2.404150485992432	1.6174909787648213
HPCLAS_TRAIN_N_002633	0	4	HPCLAS_TRAIN_N_002633	-2.3650364875793457	-2.072504364260153
HPCLAS_TRAIN_N_002634	0	1	HPCLAS_TRAIN_N_002634	-3.0739569664001465	-2.513924073932674
HPCLAS_TRAIN_N_002635	0	2	HPCLAS_TRAIN_N_002635	-3.2689108848571777	-2.8735101204163755
HPCLAS_TRAIN_N_002636	0	3	HPCLAS_TRAIN_N_002636	-0.3109521567821502	0.5479805336176476
HPCLAS_TRAIN_N_002637	0	4	HPCLAS_TRAIN_N_002637	-2.72993803024292	-1.7020781463175805
HPCLAS_TRAIN_N_002638	0	1	HPCLAS_TRAIN_N_002638	-2.817918300628662	-1.7458340766915823
HPCLAS_TRAIN_N_002639	0	4	HPCLAS_TRAIN_N_002639	-1.0208790302276611	-0.638059722339014
HPCLAS_TRAIN_N_002641	0	4	HPCLAS_TRAIN_N_002641	-1.7990432977676392	-0.8188459077011574
HPCLAS_TRAIN_N_002642	0	4	HPCLAS_TRAIN_N_002642	-2.158233165740967	-0.9680822168897492
HPCLAS_TRAIN_N_002643	0	4	HPCLAS_TRAIN_N_002643	-2.038541793823242	-0.2772313645370536
HPCLAS_TRAIN_N_002644	0	4	HPCLAS_TRAIN_N_002644	-1.380928635597229	-0.86577639519913
HPCLAS_TRAIN_N_002645	0	0	HPCLAS_TRAIN_N_002645	-2.584794521331787	-0.7249483397016712
HPCLAS_TRAIN_N_002646	0	3	HPCLAS_TRAIN_N_002646	-3.3329918384552	-3.506278111628589
HPCLAS_TRAIN_N_002648	0	2	HPCLAS_TRAIN_N_002648	0.8235495090484619	-0.7122683691628858
HPCLAS_TRAIN_N_002649	0	0	HPCLAS_TRAIN_N_002649	-0.9010277390480042	0.0286429435943064
HPCLAS_TRAIN_N_002650	0	3	HPCLAS_TRAIN_N_002650	-2.4293432235717773	-3.214308774376456
HPCLAS_TRAIN_N_002651	0	4	HPCLAS_TRAIN_N_002651	-1.680233359336853	-0.9182589804962956
HPCLAS_TRAIN_N_002652	0	4	HPCLAS_TRAIN_N_002652	-0.9389779567718506	0.0715981057762469
HPCLAS_TRAIN_N_002653	0	1	HPCLAS_TRAIN_N_002653	-1.7467126846313477	-1.81869665215405
HPCLAS_TRAIN_N_002654	0	4	HPCLAS_TRAIN_N_002654	-1.58542799949646	-1.0090060024099017
HPCLAS_TRAIN_N_002656	0	0	HPCLAS_TRAIN_N_002656	-2.2499170303344727	-2.5117235326447025
HPCLAS_TRAIN_N_002657	0	1	HPCLAS_TRAIN_N_002657	-1.914133071899414	-1.4935790864455656
HPCLAS_TRAIN_N_002658	0	4	HPCLAS_TRAIN_N_002658	-2.0894417762756348	-1.9362003672415908
HPCLAS_TRAIN_N_002659	0	4	HPCLAS_TRAIN_N_002659	-2.6914141178131104	-2.420884554439593
HPCLAS_TRAIN_N_002660	0	1	HPCLAS_TRAIN_N_002660	-1.4037224054336548	-0.6628462690749584
HPCLAS_TRAIN_N_002661	0	0	HPCLAS_TRAIN_N_002661	-2.50496244430542	-2.302474538828682
HPCLAS_TRAIN_N_002662	0	1	HPCLAS_TRAIN_N_002662	-2.1570358276367188	-2.2727389703197933
HPCLAS_TRAIN_N_002663	0	1	HPCLAS_TRAIN_N_002663	-0.9991401433944702	-1.3805367013620222
HPCLAS_TRAIN_N_002664	0	4	HPCLAS_TRAIN_N_002664	-2.928039312362671	-1.899431079325849
HPCLAS_TRAIN_N_002665	0	0	HPCLAS_TRAIN_N_002665	-3.0880112648010254	-3.405512977093196
HPCLAS_TRAIN_N_002666	0	2	HPCLAS_TRAIN_N_002666	-2.343279361724853	-3.1039580961278666
HPCLAS_TRAIN_N_002667	0	0	HPCLAS_TRAIN_N_002667	-2.9029760360717773	-2.42015559076394
HPCLAS_TRAIN_N_002668	0	4	HPCLAS_TRAIN_N_002668	-1.2297379970550537	0.0111387927639619
HPCLAS_TRAIN_N_002669	0	4	HPCLAS_TRAIN_N_003763	-2.927607297897339	-1.789488524405799
HPCLAS_TRAIN_N_002671	0	4	HPCLAS_TRAIN_N_002671	-2.7938756942749023	-1.8616571847852723
HPCLAS_TRAIN_N_002672	0	3	HPCLAS_TRAIN_N_002672	-1.0690912008285522	-1.7836376124990212
HPCLAS_TRAIN_N_002673	0	4	HPCLAS_TRAIN_N_002673	-3.523752212524414	-2.404221325412452
HPCLAS_TRAIN_N_002674	0	1	HPCLAS_TRAIN_N_002674	-2.0997889041900635	-1.4810801849093846
HPCLAS_TRAIN_N_002675	0	2	HPCLAS_TRAIN_N_002675	-1.914541482925415	-1.638601198158557
HPCLAS_TRAIN_N_002676	0	0	HPCLAS_TRAIN_N_002676	0.8683832287788391	0.188503720822302
HPCLAS_TRAIN_N_002677	0	1	HPCLAS_TRAIN_N_002677	-2.5109798908233643	-2.2495057320605474
HPCLAS_TRAIN_N_002678	0	1	HPCLAS_TRAIN_N_002678	-1.2203595638275146	-0.5255978133507865
HPCLAS_TRAIN_N_002679	0	3	HPCLAS_TRAIN_N_002679	-1.772167682647705	-1.7964148448371844
HPCLAS_TRAIN_N_002680	0	4	HPCLAS_TRAIN_N_002680	-2.650737762451172	-1.979622898940106
HPCLAS_TRAIN_N_002682	0	0	HPCLAS_TRAIN_N_002682	-2.163072347640991	-1.887508631289274
HPCLAS_TRAIN_N_002684	0	2	HPCLAS_TRAIN_N_002684	-2.629765033721924	-3.0458137978063564
HPCLAS_TRAIN_N_002686	0	0	HPCLAS_TRAIN_N_002686	0.5856683254241943	0.5160297225643286
HPCLAS_TRAIN_N_002687	0	0	HPCLAS_TRAIN_N_002687	-3.645815849304199	-2.460726593438457
HPCLAS_TRAIN_N_002688	0	2	HPCLAS_TRAIN_N_002688	-2.8497934341430664	-3.251935312269974
HPCLAS_TRAIN_N_002689	0	1	HPCLAS_TRAIN_N_002689	-2.526195287704468	-2.971561484601092
HPCLAS_TRAIN_N_002690	0	2	HPCLAS_TRAIN_N_002690	-1.6868103742599487	-2.3067769190318885
HPCLAS_TRAIN_N_002691	0	3	HPCLAS_TRAIN_N_002691	-3.1471142768859863	-3.3010228008656606
HPCLAS_TRAIN_N_002692	0	0	HPCLAS_TRAIN_N_002692	-2.612715482711792	-1.9907052698312764
HPCLAS_TRAIN_N_002693	0	3	HPCLAS_TRAIN_N_002693	-1.9294151067733765	-2.8439779741568696
HPCLAS_TRAIN_N_002694	0	4	HPCLAS_TRAIN_N_002694	-3.3664941787719727	-2.2590593602247107
HPCLAS_TRAIN_N_002696	0	3	HPCLAS_TRAIN_N_002696	-2.4372072219848637	-1.2138843251834497
HPCLAS_TRAIN_N_002698	0	3	HPCLAS_TRAIN_N_002698	-1.5042041540145874	2.031343623910253
HPCLAS_TRAIN_N_002699	0	2	HPCLAS_TRAIN_N_002699	-2.806851863861084	-2.972813842342456
HPCLAS_TRAIN_N_002700	0	3	HPCLAS_TRAIN_N_002700	1.09971821308136	-1.3948449515915884
HPCLAS_TRAIN_N_002701	0	0	HPCLAS_TRAIN_N_002701	-3.202664375305176	-2.8901684003827177
HPCLAS_TRAIN_N_002702	0	1	HPCLAS_TRAIN_N_002702	1.679458498954773	0.4642346105171478
HPCLAS_TRAIN_N_002703	0	1	HPCLAS_TRAIN_N_002703	-0.848414421081543	0.0601387011475441
HPCLAS_TRAIN_N_002705	0	1	HPCLAS_TRAIN_N_002705	-0.9745733737945556	-1.0758432864756544
HPCLAS_TRAIN_N_002706	0	3	HPCLAS_TRAIN_N_002706	-3.3302717208862305	-3.748593555325146
HPCLAS_TRAIN_N_002707	0	3	HPCLAS_TRAIN_N_002707	-1.3571383953094482	-0.5510905331950094
HPCLAS_TRAIN_N_002708	0	2	HPCLAS_TRAIN_N_002708	-2.2110583782196045	-2.5411515590239357
HPCLAS_TRAIN_N_002709	0	1	HPCLAS_TRAIN_N_002709	-1.977565050125122	-2.195895256376364
HPCLAS_TRAIN_N_002710	0	1	HPCLAS_TRAIN_N_002710	-1.9829223155975344	-2.3737226141092025
HPCLAS_TRAIN_N_002712	0	0	HPCLAS_TRAIN_N_002712	-1.577354907989502	-1.7539550233478385
HPCLAS_TRAIN_N_002713	0	2	HPCLAS_TRAIN_N_002713	-3.0045883655548096	-4.150170366789107
HPCLAS_TRAIN_N_002715	0	0	HPCLAS_TRAIN_N_002715	0.3397494554519653	0.6432867690097172
HPCLAS_TRAIN_N_002716	0	4	HPCLAS_TRAIN_N_002716	2.611669540405273	1.6079523467381065
HPCLAS_TRAIN_N_002717	0	0	HPCLAS_TRAIN_N_002717	-0.876796305179596	-1.2757913206173677
HPCLAS_TRAIN_N_002718	0	4	HPCLAS_TRAIN_N_002718	-0.1571983844041824	0.0453576109830902
HPCLAS_TRAIN_N_002720	0	1	HPCLAS_TRAIN_N_002720	-2.417344570159912	-1.806657314176908
HPCLAS_TRAIN_N_002723	0	0	HPCLAS_TRAIN_N_002723	-1.0139535665512085	-2.102420600082348
HPCLAS_TRAIN_N_002725	0	0	HPCLAS_TRAIN_N_002725	-1.9882441759109497	-2.5501417776076942
HPCLAS_TRAIN_N_002727	0	4	HPCLAS_TRAIN_N_002727	-2.335613250732422	-1.754851781444696
HPCLAS_TRAIN_N_002728	0	4	HPCLAS_TRAIN_N_002728	-2.727780342102051	-1.2740598497286328
HPCLAS_TRAIN_N_002729	0	2	HPCLAS_TRAIN_N_002729	-2.5993385314941406	-2.9785086899672337
HPCLAS_TRAIN_N_002730	0	3	HPCLAS_TRAIN_N_002730	-1.8559058904647827	-2.57414761290668
HPCLAS_TRAIN_N_002731	0	4	HPCLAS_TRAIN_N_002731	-2.982133388519287	-1.911137247061204
HPCLAS_TRAIN_N_002732	0	1	HPCLAS_TRAIN_N_002732	-2.624010801315308	-2.56167460571462
HPCLAS_TRAIN_N_002733	0	4	HPCLAS_TRAIN_N_002733	-1.0513372421264648	-0.0732621831603572
HPCLAS_TRAIN_N_002734	0	3	HPCLAS_TRAIN_N_002734	-2.7324063777923584	-3.097378275700954
HPCLAS_TRAIN_N_002736	0	1	HPCLAS_TRAIN_P_004677	-1.19481360912323	-1.9546376144354312
HPCLAS_TRAIN_N_002738	0	1	HPCLAS_TRAIN_N_002738	-1.8357754945755005	-1.2454621714758258
HPCLAS_TRAIN_N_002739	0	2	HPCLAS_TRAIN_N_002739	-3.032173156738281	-3.1932735763985063
HPCLAS_TRAIN_N_002740	0	1	HPCLAS_TRAIN_N_002740	-2.370276927947998	-3.014745297924309
HPCLAS_TRAIN_N_002741	0	0	HPCLAS_TRAIN_N_002741	-1.0717395544052124	-1.840514854076964
HPCLAS_TRAIN_N_002742	0	2	HPCLAS_TRAIN_N_002742	0.2234500050544738	0.6103792129816066
HPCLAS_TRAIN_N_002744	0	2	HPCLAS_TRAIN_N_002744	-1.8726941347122192	-0.1417739443233305
HPCLAS_TRAIN_N_002745	0	1	HPCLAS_TRAIN_N_002745	-1.222769021987915	-0.8254482416977981
HPCLAS_TRAIN_N_002747	0	1	HPCLAS_TRAIN_N_002747	-1.1913580894470217	-0.4808671344404183
HPCLAS_TRAIN_N_002750	0	0	HPCLAS_TRAIN_N_002750	-3.260075092315674	-3.188853741222176
HPCLAS_TRAIN_N_002751	0	4	HPCLAS_TRAIN_N_002751	-1.6190921068191528	-1.1492321601537043
HPCLAS_TRAIN_N_002752	0	3	HPCLAS_TRAIN_N_002752	-0.4425924718379974	0.3381554085165818
HPCLAS_TRAIN_N_002753	0	1	HPCLAS_TRAIN_N_002753	-2.303365468978882	-0.6217794248505232
HPCLAS_TRAIN_N_002755	0	4	HPCLAS_TRAIN_N_002755	-2.204518318176269	-0.8185124961355476
HPCLAS_TRAIN_N_002756	0	2	HPCLAS_TRAIN_N_002756	-2.5699944496154785	-2.351841720555298
HPCLAS_TRAIN_N_002757	0	0	HPCLAS_TRAIN_N_002757	-1.9385510683059688	-1.198851850111409
HPCLAS_TRAIN_N_002759	0	4	HPCLAS_TRAIN_N_002759	0.1500998586416244	-0.4177876461785789
HPCLAS_TRAIN_N_002760	0	0	HPCLAS_TRAIN_N_002760	-0.9021633267402648	-1.5820281073420634
HPCLAS_TRAIN_N_002761	0	4	HPCLAS_TRAIN_N_002761	-3.273758172988892	-2.5010813118320976
HPCLAS_TRAIN_N_002762	0	3	HPCLAS_TRAIN_N_002762	-3.010171890258789	-2.2970289229295497
HPCLAS_TRAIN_N_002763	0	0	HPCLAS_TRAIN_N_002763	-1.359723687171936	-2.275939141134
HPCLAS_TRAIN_N_002764	0	1	HPCLAS_TRAIN_N_002764	-2.8005287647247314	-2.5456447746518043
HPCLAS_TRAIN_N_002765	0	0	HPCLAS_TRAIN_N_002765	-2.665458917617798	-2.7961015438504235
HPCLAS_TRAIN_N_002766	0	2	HPCLAS_TRAIN_N_002766	-0.1286990344524383	-0.2646489531554472
HPCLAS_TRAIN_N_002767	0	4	HPCLAS_TRAIN_N_002767	-3.2039341926574707	-1.832507657289036
HPCLAS_TRAIN_N_002772	0	0	HPCLAS_TRAIN_N_002772	-1.1857448816299438	-1.443004436233564
HPCLAS_TRAIN_N_002773	0	1	HPCLAS_TRAIN_N_002773	-2.381004810333252	-2.4498250359612497
HPCLAS_TRAIN_N_002774	0	4	HPCLAS_TRAIN_N_002774	-2.9985463619232178	-1.7324560341014237
HPCLAS_TRAIN_N_002775	0	2	HPCLAS_TRAIN_N_002775	-1.2571369409561155	-1.5801836946770813
HPCLAS_TRAIN_N_002776	0	1	HPCLAS_TRAIN_N_002776	-2.6196823120117188	-3.355489267905367
HPCLAS_TRAIN_N_002777	0	2	HPCLAS_TRAIN_N_002777	-0.7766358852386475	-0.2913390314137895
HPCLAS_TRAIN_N_002778	0	2	HPCLAS_TRAIN_N_002778	0.4148749709129333	0.2379463557256007
HPCLAS_TRAIN_N_002779	0	1	HPCLAS_TRAIN_N_002779	-1.881050705909729	-1.404479985639938
HPCLAS_TRAIN_N_002780	0	0	HPCLAS_TRAIN_N_002780	-1.2105525732040403	-2.7945939506671853
HPCLAS_TRAIN_N_002781	0	4	HPCLAS_TRAIN_N_002781	-1.500492811203003	-0.3109550749422303
HPCLAS_TRAIN_N_002782	0	3	HPCLAS_TRAIN_N_002782	-3.139855146408081	-3.854725160000206
HPCLAS_TRAIN_N_002783	0	0	HPCLAS_TRAIN_N_002783	-4.122861862182617	-3.4935044778595232
HPCLAS_TRAIN_N_002785	0	1	HPCLAS_TRAIN_N_002785	-1.6084647178649902	-2.5292468723440207
HPCLAS_TRAIN_N_002786	0	2	HPCLAS_TRAIN_N_002786	-1.4616934061050415	-2.1336302687304407
HPCLAS_TRAIN_N_002787	0	2	HPCLAS_TRAIN_N_002787	-2.332793712615967	-2.1247835639996318
HPCLAS_TRAIN_N_002788	0	3	HPCLAS_TRAIN_N_002788	-2.78963565826416	-2.520673273237779
HPCLAS_TRAIN_N_002790	0	3	HPCLAS_TRAIN_N_002790	-2.950927257537842	-2.9255085704312185
HPCLAS_TRAIN_N_002791	0	0	HPCLAS_TRAIN_N_002791	-3.1864500045776367	-2.9209480681282645
HPCLAS_TRAIN_N_002792	0	3	HPCLAS_TRAIN_N_002792	-2.7233927249908447	-3.964240564952768
HPCLAS_TRAIN_N_002793	0	2	HPCLAS_TRAIN_N_002793	-3.4968581199646	-4.41454982540569
HPCLAS_TRAIN_N_002794	0	1	HPCLAS_TRAIN_N_002794	0.181195855140686	-1.0728672459929978
HPCLAS_TRAIN_N_002795	0	1	HPCLAS_TRAIN_N_002795	-2.4672393798828125	-2.038123633114952
HPCLAS_TRAIN_N_002796	0	2	HPCLAS_TRAIN_N_002796	-3.528475284576416	-3.685764511717263
HPCLAS_TRAIN_N_002797	0	4	HPCLAS_TRAIN_N_002797	-1.923198103904724	-0.677037357297584
HPCLAS_TRAIN_N_002798	0	4	HPCLAS_TRAIN_N_002798	-1.3123723268508911	-1.0218560568422417
HPCLAS_TRAIN_N_002799	0	1	HPCLAS_TRAIN_N_002799	-0.5748004913330078	-0.5483748235170957
HPCLAS_TRAIN_N_002800	0	1	HPCLAS_TRAIN_N_002800	-2.44126296043396	-3.0125925657644825
HPCLAS_TRAIN_N_002801	0	1	HPCLAS_TRAIN_N_002801	-2.2974627017974854	-2.360020922634654
HPCLAS_TRAIN_N_002802	0	1	HPCLAS_TRAIN_N_002802	-1.8618359565734863	-1.7642919679128006
HPCLAS_TRAIN_N_002803	0	4	HPCLAS_TRAIN_N_002803	-3.515785217285156	-2.234890685612956
HPCLAS_TRAIN_N_002804	0	4	HPCLAS_TRAIN_N_002804	-3.160557746887207	-1.657705214193953
HPCLAS_TRAIN_N_002805	0	0	HPCLAS_TRAIN_N_002805	-1.8928195238113403	-1.2328297605684586
HPCLAS_TRAIN_N_002806	0	3	HPCLAS_TRAIN_N_002806	-1.781417727470398	-3.793693051453879
HPCLAS_TRAIN_N_002807	0	1	HPCLAS_TRAIN_N_002807	-2.0761048793792725	-2.26511719078301
HPCLAS_TRAIN_N_002808	0	4	HPCLAS_TRAIN_N_002808	-2.110615968704224	0.1722476364941455
HPCLAS_TRAIN_N_002809	0	2	HPCLAS_TRAIN_N_002809	-2.478354215621948	-3.412783547013949
HPCLAS_TRAIN_N_002810	0	1	HPCLAS_TRAIN_N_002810	-0.5566021203994751	-1.0779385463113025
HPCLAS_TRAIN_N_002812	0	2	HPCLAS_TRAIN_N_002812	-1.2546721696853638	-0.911776383855334
HPCLAS_TRAIN_N_002813	0	3	HPCLAS_TRAIN_N_002813	-1.3172917366027832	-2.591378687817019
HPCLAS_TRAIN_N_002814	0	0	HPCLAS_TRAIN_N_002814	-1.905073285102844	-2.0044224552928687
HPCLAS_TRAIN_N_002816	0	2	HPCLAS_TRAIN_N_002816	-1.2160948514938354	-0.0408007469591148
HPCLAS_TRAIN_N_002817	0	2	HPCLAS_TRAIN_N_002817	-1.7852481603622437	-1.9348602853206844
HPCLAS_TRAIN_N_002818	0	1	HPCLAS_TRAIN_N_002818	-2.3615148067474365	-2.855927534012033
HPCLAS_TRAIN_N_002819	0	0	HPCLAS_TRAIN_N_002819	-2.398383378982544	-2.2829575389689936
HPCLAS_TRAIN_N_002820	0	2	HPCLAS_TRAIN_N_002820	-2.428767681121826	-1.7108522385280118
HPCLAS_TRAIN_N_002821	0	3	HPCLAS_TRAIN_N_002821	-2.061995029449463	-1.313220217120984
HPCLAS_TRAIN_N_002822	0	2	HPCLAS_TRAIN_N_002822	-3.008577823638916	-3.772956818167063
HPCLAS_TRAIN_N_002823	0	4	HPCLAS_TRAIN_N_002823	-4.122714996337891	-2.349296548802947
HPCLAS_TRAIN_N_002824	0	1	HPCLAS_TRAIN_N_002824	-2.850144624710083	-3.044324604991741
HPCLAS_TRAIN_N_002825	0	1	HPCLAS_TRAIN_N_002825	-2.3894801139831543	-2.099666318509564
HPCLAS_TRAIN_N_002826	0	4	HPCLAS_TRAIN_N_002826	-1.7945321798324585	-1.2534001059002398
HPCLAS_TRAIN_N_002827	0	0	HPCLAS_TRAIN_N_002827	-2.342289924621582	-1.539908132553583
HPCLAS_TRAIN_N_002828	0	3	HPCLAS_TRAIN_N_002828	-2.57867693901062	-3.013072006355393
HPCLAS_TRAIN_N_002829	0	4	HPCLAS_TRAIN_N_002829	1.262640357017517	1.771555244336549
HPCLAS_TRAIN_N_002830	0	3	HPCLAS_TRAIN_N_002830	-1.9633198976516724	-2.7519844419389936
HPCLAS_TRAIN_N_002831	0	4	HPCLAS_TRAIN_N_002831	-2.699694871902466	-1.266624184384013
HPCLAS_TRAIN_N_002832	0	2	HPCLAS_TRAIN_N_002832	-3.188535690307617	-4.065306698898436
HPCLAS_TRAIN_N_002834	0	3	HPCLAS_TRAIN_N_002834	-3.052888870239258	-3.7375364613566737
HPCLAS_TRAIN_N_002835	0	4	HPCLAS_TRAIN_N_002835	-2.753469705581665	-1.781786840917004
HPCLAS_TRAIN_N_002836	0	1	HPCLAS_TRAIN_N_002836	-0.7824616432189941	-0.3532185206691621
HPCLAS_TRAIN_N_002837	0	2	HPCLAS_TRAIN_N_002837	-0.2511345148086548	-1.3292073777228364
HPCLAS_TRAIN_N_002838	0	0	HPCLAS_TRAIN_N_002838	-2.896113157272339	-3.4716811380650467
HPCLAS_TRAIN_N_002840	0	0	HPCLAS_TRAIN_N_002840	-2.775249481201172	-2.281869265944486
HPCLAS_TRAIN_N_002841	0	3	HPCLAS_TRAIN_N_002841	-1.9211546182632449	-2.5863762512828803
HPCLAS_TRAIN_N_002842	0	0	HPCLAS_TRAIN_N_002842	-2.056260585784912	-0.9481707038612684
HPCLAS_TRAIN_N_002843	0	3	HPCLAS_TRAIN_N_002843	-2.621542453765869	-4.344421954974506
HPCLAS_TRAIN_N_002846	0	0	HPCLAS_TRAIN_N_002846	-2.796121120452881	-2.1828015541340604
HPCLAS_TRAIN_N_002847	0	3	HPCLAS_TRAIN_N_002847	-2.826271772384644	-2.746227585291699
HPCLAS_TRAIN_N_002848	0	1	HPCLAS_TRAIN_N_002848	-1.9854540824890137	-0.7132895278868412
HPCLAS_TRAIN_N_002850	0	0	HPCLAS_TRAIN_N_002850	-1.6840598583221436	-1.0624103136864262
HPCLAS_TRAIN_N_002851	0	3	HPCLAS_TRAIN_N_002851	-2.5947656631469727	-2.926789226655825
HPCLAS_TRAIN_N_002852	0	4	HPCLAS_TRAIN_N_002852	-3.839697360992432	-2.321623302386129
HPCLAS_TRAIN_N_002853	0	0	HPCLAS_TRAIN_N_002853	-1.878925919532776	-1.296617494869854
HPCLAS_TRAIN_N_002854	0	0	HPCLAS_TRAIN_N_002854	-2.088656425476074	-1.4238233439137764
HPCLAS_TRAIN_N_002855	0	4	HPCLAS_TRAIN_N_002855	-2.726118803024292	-1.707818021953521
HPCLAS_TRAIN_N_002856	0	2	HPCLAS_TRAIN_N_002856	1.0976306200027466	1.0870139205895182
HPCLAS_TRAIN_N_002857	0	2	HPCLAS_TRAIN_N_002857	-1.9739271402359009	-0.0798372635330161
HPCLAS_TRAIN_N_002860	0	1	HPCLAS_TRAIN_N_002860	-1.34432053565979	-0.9737046032068932
HPCLAS_TRAIN_N_002861	0	2	HPCLAS_TRAIN_N_002861	-2.9289889335632324	-2.5347683168195925
HPCLAS_TRAIN_N_002862	0	4	HPCLAS_TRAIN_N_002862	-2.538230657577514	-2.1438518083827707
HPCLAS_TRAIN_N_002864	0	3	HPCLAS_TRAIN_N_002864	-0.737224817276001	-0.5979570768119966
HPCLAS_TRAIN_N_002865	0	0	HPCLAS_TRAIN_N_002865	0.149053156375885	-0.0878222152094503
HPCLAS_TRAIN_N_002866	0	1	HPCLAS_TRAIN_N_002866	-3.2724809646606445	-3.8537433086397375
