positive_clean_id	positive_fold	positive_homology_group	negative_clean_id	negative_fold	negative_homology_group	negative_quality_tier	negative_mean_label_support	aac_physchem_scaled_distance	pair_status
HPCLAS_TRAIN_P_001633	0	HPCLAS_TRAIN_P_001633	HPCLAS_TRAIN_N_001139	4	HPCLAS_TRAIN_N_001139	B_ambiguous	0.3234683433380155	3.852754595625308	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001633	0	HPCLAS_TRAIN_P_001633	HPCLAS_TRAIN_N_005100	1	HPCLAS_TRAIN_N_005100	D_hard_sample	0.6236713944530791	3.8593396590493	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001634	4	HPCLAS_TRAIN_P_001634	HPCLAS_TRAIN_N_001244	0	HPCLAS_TRAIN_N_001244	D_hard_sample	0.49406806129566855	3.514636795382012	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001634	4	HPCLAS_TRAIN_P_001634	HPCLAS_TRAIN_N_000885	4	HPCLAS_TRAIN_N_000885	D_hard_sample	0.23318343353189896	3.573468884154002	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001634	4	HPCLAS_TRAIN_P_001634	HPCLAS_TRAIN_N_002648	2	HPCLAS_TRAIN_N_002648	D_hard_sample	0.42934605742579485	3.765724498609605	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001636	2	HPCLAS_TRAIN_P_001636	HPCLAS_TRAIN_N_001818	4	HPCLAS_TRAIN_N_001818	D_hard_sample	0.5223931333954653	4.678507001408363	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001636	2	HPCLAS_TRAIN_P_001636	HPCLAS_TRAIN_N_004844	3	HPCLAS_TRAIN_N_004844	D_hard_sample	0.12712731221073437	5.144583074990728	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001636	2	HPCLAS_TRAIN_P_001636	HPCLAS_TRAIN_N_003911	1	HPCLAS_TRAIN_N_003911	D_hard_sample	0.2669117390932172	5.351651081395606	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001638	1	HPCLAS_TRAIN_P_001638	HPCLAS_TRAIN_N_003810	1	HPCLAS_TRAIN_N_003810	B_ambiguous	0.027906369822032467	8.32775687048949	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001638	1	HPCLAS_TRAIN_P_001638	HPCLAS_TRAIN_N_001820	3	HPCLAS_TRAIN_N_001820	B_ambiguous	0.07300788230754533	8.480216387321594	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001638	1	HPCLAS_TRAIN_P_001638	HPCLAS_TRAIN_N_000236	2	HPCLAS_TRAIN_N_000236	B_ambiguous	0.07057652547624937	8.934475201954458	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001639	0	HPCLAS_TRAIN_P_001639	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	2.532687368213105	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001639	0	HPCLAS_TRAIN_P_001639	HPCLAS_TRAIN_N_000405	1	HPCLAS_TRAIN_N_000405	D_hard_sample	0.5838680717272122	2.639263980525292	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001639	0	HPCLAS_TRAIN_P_001639	HPCLAS_TRAIN_N_005046	2	HPCLAS_TRAIN_N_005046	B_ambiguous	0.718295182808947	2.663001243635554	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001641	2	HPCLAS_TRAIN_P_001641	HPCLAS_TRAIN_N_002264	3	HPCLAS_TRAIN_N_002264	D_hard_sample	0.3026774594485106	4.718341535863192	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001641	2	HPCLAS_TRAIN_P_001641	HPCLAS_TRAIN_N_000329	3	HPCLAS_TRAIN_N_000329	D_hard_sample	0.24178553730168187	5.28430791489588	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001641	2	HPCLAS_TRAIN_P_001641	HPCLAS_TRAIN_N_004634	3	HPCLAS_TRAIN_N_004634	D_hard_sample	0.70366786559291	5.613520732123832	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001642	2	HPCLAS_TRAIN_P_001642	HPCLAS_TRAIN_N_001237	2	HPCLAS_TRAIN_P_001132	B_ambiguous	0.8243419274005319	3.3643107239766104	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001642	2	HPCLAS_TRAIN_P_001642	HPCLAS_TRAIN_N_003352	4	HPCLAS_TRAIN_N_003352	B_ambiguous	0.9346948394963631	3.631511458173745	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001642	2	HPCLAS_TRAIN_P_001642	HPCLAS_TRAIN_N_001881	2	HPCLAS_TRAIN_N_001881	D_hard_sample	0.3454368639037097	3.692415323478968	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001643	3	HPCLAS_TRAIN_P_001643	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	4.3693419846227854	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001643	3	HPCLAS_TRAIN_P_001643	HPCLAS_TRAIN_N_000329	3	HPCLAS_TRAIN_N_000329	D_hard_sample	0.24178553730168187	4.40683205921555	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001643	3	HPCLAS_TRAIN_P_001643	HPCLAS_TRAIN_N_000878	0	HPCLAS_TRAIN_N_000878	D_hard_sample	0.4546574962219679	4.486055921894413	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001644	2	HPCLAS_TRAIN_P_001644	HPCLAS_TRAIN_N_003302	3	HPCLAS_TRAIN_N_003302	D_hard_sample	0.5709288283495711	3.536656872699591	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001644	2	HPCLAS_TRAIN_P_001644	HPCLAS_TRAIN_N_000613	0	HPCLAS_TRAIN_N_000613	D_hard_sample	0.7619551879588524	3.610961150875229	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001644	2	HPCLAS_TRAIN_P_001644	HPCLAS_TRAIN_N_003253	0	HPCLAS_TRAIN_N_003253	D_hard_sample	0.5178900947831852	3.674441774131411	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001645	4	HPCLAS_TRAIN_P_001645	HPCLAS_TRAIN_N_000417	0	HPCLAS_TRAIN_P_001196	B_ambiguous	0.6911969321805532	3.0195151424382285	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001645	4	HPCLAS_TRAIN_P_001645	HPCLAS_TRAIN_N_000464	1	HPCLAS_TRAIN_N_000464	B_ambiguous	0.7431905868484274	3.1370195820488798	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001645	4	HPCLAS_TRAIN_P_001645	HPCLAS_TRAIN_N_000994	0	HPCLAS_TRAIN_N_000994	D_hard_sample	0.5247367154680744	3.1535561009670547	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001646	3	HPCLAS_TRAIN_P_001646	HPCLAS_TRAIN_N_001278	2	HPCLAS_TRAIN_N_001278	D_hard_sample	0.4327796731135598	1.9605644043740311	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001646	3	HPCLAS_TRAIN_P_001646	HPCLAS_TRAIN_N_004184	4	HPCLAS_TRAIN_N_004184	B_ambiguous	0.8052400345950602	2.431924277300012	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001646	3	HPCLAS_TRAIN_P_001646	HPCLAS_TRAIN_N_000522	2	HPCLAS_TRAIN_N_000522	D_hard_sample	0.8095125911779583	2.642336016309037	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001647	3	HPCLAS_TRAIN_N_001032	HPCLAS_TRAIN_N_004370	0	HPCLAS_TRAIN_N_004370	D_hard_sample	0.4087112467815868	3.074326124837757	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001647	3	HPCLAS_TRAIN_N_001032	HPCLAS_TRAIN_N_000432	2	HPCLAS_TRAIN_P_003339	B_ambiguous	0.8981113069575207	3.172590199023748	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001647	3	HPCLAS_TRAIN_N_001032	HPCLAS_TRAIN_N_001815	4	HPCLAS_TRAIN_N_001815	D_hard_sample	0.5139477371631195	3.8042775291295414	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001648	0	HPCLAS_TRAIN_P_001648	HPCLAS_TRAIN_N_001779	1	HPCLAS_TRAIN_N_001779	D_hard_sample	0.7799979361685825	3.6507741822787505	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001648	0	HPCLAS_TRAIN_P_001648	HPCLAS_TRAIN_N_003958	3	HPCLAS_TRAIN_N_003958	D_hard_sample	0.5328073475120639	4.0182039383529045	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001648	0	HPCLAS_TRAIN_P_001648	HPCLAS_TRAIN_N_002733	4	HPCLAS_TRAIN_N_002733	D_hard_sample	0.5485437676408945	4.089359296802787	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001649	4	HPCLAS_TRAIN_P_001649	HPCLAS_TRAIN_N_002338	4	HPCLAS_TRAIN_N_002338	D_hard_sample	0.47885366432763715	3.582314386332898	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001649	4	HPCLAS_TRAIN_P_001649	HPCLAS_TRAIN_N_004000	0	HPCLAS_TRAIN_P_005085	B_ambiguous	0.9444944701721565	3.761543239741765	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001649	4	HPCLAS_TRAIN_P_001649	HPCLAS_TRAIN_N_002820	2	HPCLAS_TRAIN_N_002820	D_hard_sample	0.6597846309121266	3.9959129048154423	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001652	0	HPCLAS_TRAIN_P_001652	HPCLAS_TRAIN_N_000126	4	HPCLAS_TRAIN_N_000126	D_hard_sample	0.7102204090571992	6.727145774999496	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001652	0	HPCLAS_TRAIN_P_001652	HPCLAS_TRAIN_N_002034	1	HPCLAS_TRAIN_N_002034	D_hard_sample	0.5898778395720742	6.798196971652772	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001652	0	HPCLAS_TRAIN_P_001652	HPCLAS_TRAIN_N_003921	0	HPCLAS_TRAIN_N_003921	D_hard_sample	0.6418072932898977	6.877390169449006	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001653	1	HPCLAS_TRAIN_P_001653	HPCLAS_TRAIN_N_000878	0	HPCLAS_TRAIN_N_000878	D_hard_sample	0.4546574962219679	3.5680326166915024	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001653	1	HPCLAS_TRAIN_P_001653	HPCLAS_TRAIN_N_000755	4	HPCLAS_TRAIN_N_000755	D_hard_sample	0.5995794978074634	3.8070002280646134	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001653	1	HPCLAS_TRAIN_P_001653	HPCLAS_TRAIN_N_001471	2	HPCLAS_TRAIN_N_001471	B_ambiguous	0.06712447368992054	3.95729929470018	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001654	2	HPCLAS_TRAIN_P_001654	HPCLAS_TRAIN_N_001027	4	HPCLAS_TRAIN_N_001027	D_hard_sample	0.5692455243562238	4.021444977121492	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001654	2	HPCLAS_TRAIN_P_001654	HPCLAS_TRAIN_N_002338	4	HPCLAS_TRAIN_N_002338	D_hard_sample	0.47885366432763715	4.153793040285253	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001654	2	HPCLAS_TRAIN_P_001654	HPCLAS_TRAIN_N_002703	1	HPCLAS_TRAIN_N_002703	D_hard_sample	0.7017898525301769	4.2549767875316	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001655	4	HPCLAS_TRAIN_P_001655	HPCLAS_TRAIN_N_003647	3	HPCLAS_TRAIN_P_000374	B_ambiguous	0.8299499588880689	3.092505498768702	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001655	4	HPCLAS_TRAIN_P_001655	HPCLAS_TRAIN_N_001443	4	HPCLAS_TRAIN_N_001443	B_ambiguous	0.2425212556901454	3.471907549865767	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001655	4	HPCLAS_TRAIN_P_001655	HPCLAS_TRAIN_N_004692	4	HPCLAS_TRAIN_N_004692	D_hard_sample	0.6283848379537703	3.588558963131411	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001656	2	HPCLAS_TRAIN_P_001656	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.6868396322755785	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001656	2	HPCLAS_TRAIN_P_001656	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	5.431234902415022	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001656	2	HPCLAS_TRAIN_P_001656	HPCLAS_TRAIN_N_001317	4	HPCLAS_TRAIN_N_001317	B_ambiguous	0.024771980696184026	5.518683950664468	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001657	1	HPCLAS_TRAIN_P_001657	HPCLAS_TRAIN_N_000395	0	HPCLAS_TRAIN_N_000395	B_ambiguous	0.02713197487766239	3.020723489915829	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001657	1	HPCLAS_TRAIN_P_001657	HPCLAS_TRAIN_N_001238	0	HPCLAS_TRAIN_N_001238	D_hard_sample	0.20376847974425405	3.690023895340974	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001657	1	HPCLAS_TRAIN_P_001657	HPCLAS_TRAIN_N_004247	4	HPCLAS_TRAIN_N_004247	B_ambiguous	0.6535829797234137	3.8083397681071447	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001658	3	HPCLAS_TRAIN_P_001658	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.496366528568718	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001658	3	HPCLAS_TRAIN_P_001658	HPCLAS_TRAIN_N_004844	3	HPCLAS_TRAIN_N_004844	D_hard_sample	0.12712731221073437	4.52956764526427	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001658	3	HPCLAS_TRAIN_P_001658	HPCLAS_TRAIN_N_004771	3	HPCLAS_TRAIN_N_004771	D_hard_sample	0.36867091772689475	4.871398561242408	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001660	2	HPCLAS_TRAIN_P_001660	HPCLAS_TRAIN_N_000485	4	HPCLAS_TRAIN_N_000485	B_ambiguous	0.5596681364729977	4.956163211397386	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001660	2	HPCLAS_TRAIN_P_001660	HPCLAS_TRAIN_N_001926	3	HPCLAS_TRAIN_N_001926	D_hard_sample	0.20487535425370917	5.045459699342747	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001660	2	HPCLAS_TRAIN_P_001660	HPCLAS_TRAIN_N_003045	2	HPCLAS_TRAIN_N_003045	D_hard_sample	0.6871041408194518	5.328584028402771	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001661	0	HPCLAS_TRAIN_P_001661	HPCLAS_TRAIN_N_004956	0	HPCLAS_TRAIN_N_004956	D_hard_sample	0.5266263990942275	3.8282127809240465	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001661	0	HPCLAS_TRAIN_P_001661	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	4.146893113027487	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001661	0	HPCLAS_TRAIN_P_001661	HPCLAS_TRAIN_N_004212	4	HPCLAS_TRAIN_N_004212	D_hard_sample	0.40358230915274323	4.172892191611912	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001662	3	HPCLAS_TRAIN_P_001662	HPCLAS_TRAIN_N_000095	2	HPCLAS_TRAIN_N_000095	D_hard_sample	0.6009863011480617	4.384362823888004	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001662	3	HPCLAS_TRAIN_P_001662	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.585989231921919	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001662	3	HPCLAS_TRAIN_P_001662	HPCLAS_TRAIN_N_001764	2	HPCLAS_TRAIN_N_001764	D_hard_sample	0.5159104276823346	4.705755803874785	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001663	0	HPCLAS_TRAIN_P_001663	HPCLAS_TRAIN_N_003885	1	HPCLAS_TRAIN_P_001597	B_ambiguous	0.031154266330748248	4.696098777428332	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001663	0	HPCLAS_TRAIN_P_001663	HPCLAS_TRAIN_N_000988	3	HPCLAS_TRAIN_P_005828	B_ambiguous	0.6737001528954779	6.224470050453107	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001663	0	HPCLAS_TRAIN_P_001663	HPCLAS_TRAIN_N_002759	4	HPCLAS_TRAIN_N_002759	D_hard_sample	0.3171936183443284	6.2264114609435675	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001664	0	HPCLAS_TRAIN_P_001664	HPCLAS_TRAIN_N_004095	4	HPCLAS_TRAIN_N_004095	D_hard_sample	0.4786778632288345	2.8795847937417975	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001664	0	HPCLAS_TRAIN_P_001664	HPCLAS_TRAIN_N_001109	3	HPCLAS_TRAIN_P_001050	B_ambiguous	0.7676060656491241	3.418824077705022	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001664	0	HPCLAS_TRAIN_P_001664	HPCLAS_TRAIN_N_004996	2	HPCLAS_TRAIN_P_003786	B_ambiguous	0.5682098573032425	3.5319422629282493	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001665	1	HPCLAS_TRAIN_P_001665	HPCLAS_TRAIN_N_000994	0	HPCLAS_TRAIN_N_000994	D_hard_sample	0.5247367154680744	2.575854239733411	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001665	1	HPCLAS_TRAIN_P_001665	HPCLAS_TRAIN_N_001566	2	HPCLAS_TRAIN_N_001566	B_ambiguous	0.9079877906929293	2.753021383969156	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001665	1	HPCLAS_TRAIN_P_001665	HPCLAS_TRAIN_N_001286	4	HPCLAS_TRAIN_N_001286	D_hard_sample	0.7827951600279442	2.7883434176240893	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001666	4	HPCLAS_TRAIN_P_001666	HPCLAS_TRAIN_N_003737	0	HPCLAS_TRAIN_N_003737	D_hard_sample	0.4442266607007547	3.168890560216907	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001666	4	HPCLAS_TRAIN_P_001666	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	3.172814914433642	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001666	4	HPCLAS_TRAIN_P_001666	HPCLAS_TRAIN_N_002163	3	HPCLAS_TRAIN_P_001316	B_ambiguous	0.5079648775963906	3.3641457631065097	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001667	1	HPCLAS_TRAIN_P_001667	HPCLAS_TRAIN_N_000168	1	HPCLAS_TRAIN_N_000168	D_hard_sample	0.5912602318945672	4.670500847085992	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001667	1	HPCLAS_TRAIN_P_001667	HPCLAS_TRAIN_N_001157	0	HPCLAS_TRAIN_N_001157	D_hard_sample	0.44658915935503884	4.783874540294451	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001667	1	HPCLAS_TRAIN_P_001667	HPCLAS_TRAIN_N_001598	3	HPCLAS_TRAIN_N_001598	B_ambiguous	0.07078353677263897	4.96652721810873	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001668	1	HPCLAS_TRAIN_P_001668	HPCLAS_TRAIN_N_002121	2	HPCLAS_TRAIN_N_002121	B_ambiguous	0.2864941349212553	3.6486299459344114	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001668	1	HPCLAS_TRAIN_P_001668	HPCLAS_TRAIN_N_005042	0	HPCLAS_TRAIN_N_005042	D_hard_sample	0.5410387882743999	3.7200792567060343	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001668	1	HPCLAS_TRAIN_P_001668	HPCLAS_TRAIN_N_000329	3	HPCLAS_TRAIN_N_000329	D_hard_sample	0.24178553730168187	3.9457670630745083	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001669	4	HPCLAS_TRAIN_P_001669	HPCLAS_TRAIN_N_003681	3	HPCLAS_TRAIN_N_003681	D_hard_sample	0.7355589850179106	3.2511355863767815	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001669	4	HPCLAS_TRAIN_P_001669	HPCLAS_TRAIN_N_003473	1	HPCLAS_TRAIN_N_003473	D_hard_sample	0.7451712900910069	4.610392680763513	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001669	4	HPCLAS_TRAIN_P_001669	HPCLAS_TRAIN_N_004842	3	HPCLAS_TRAIN_N_004842	D_hard_sample	0.6821116701773967	4.628793419059834	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001670	4	HPCLAS_TRAIN_P_001670	HPCLAS_TRAIN_N_000093	2	HPCLAS_TRAIN_N_000093	B_ambiguous	0.549909573136861	3.2922191077908423	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001670	4	HPCLAS_TRAIN_P_001670	HPCLAS_TRAIN_N_004551	2	HPCLAS_TRAIN_N_004551	D_hard_sample	0.6833962640243624	3.337535121906184	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001670	4	HPCLAS_TRAIN_P_001670	HPCLAS_TRAIN_N_000813	3	HPCLAS_TRAIN_N_000813	D_hard_sample	0.5889430455876673	3.361425115250621	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001671	3	HPCLAS_TRAIN_P_001671	HPCLAS_TRAIN_N_000666	2	HPCLAS_TRAIN_N_000666	D_hard_sample	0.11644369555001455	3.316505986842889	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001671	3	HPCLAS_TRAIN_P_001671	HPCLAS_TRAIN_N_002820	2	HPCLAS_TRAIN_N_002820	D_hard_sample	0.6597846309121266	3.8136540187021217	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001671	3	HPCLAS_TRAIN_P_001671	HPCLAS_TRAIN_N_000585	0	HPCLAS_TRAIN_N_000585	B_ambiguous	0.11007654957506703	3.8333180212993994	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001673	1	HPCLAS_TRAIN_P_001673	HPCLAS_TRAIN_N_000666	2	HPCLAS_TRAIN_N_000666	D_hard_sample	0.11644369555001455	3.5977059525308244	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001673	1	HPCLAS_TRAIN_P_001673	HPCLAS_TRAIN_N_005042	0	HPCLAS_TRAIN_N_005042	D_hard_sample	0.5410387882743999	3.6129796378292127	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001673	1	HPCLAS_TRAIN_P_001673	HPCLAS_TRAIN_N_001206	4	HPCLAS_TRAIN_P_006483	B_ambiguous	0.3027968408994328	3.673269687276539	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001674	0	HPCLAS_TRAIN_P_001674	HPCLAS_TRAIN_N_002104	4	HPCLAS_TRAIN_N_002104	D_hard_sample	0.3802010158065814	3.494320225133987	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001674	0	HPCLAS_TRAIN_P_001674	HPCLAS_TRAIN_N_004318	1	HPCLAS_TRAIN_N_004318	D_hard_sample	0.16692598666881076	3.6114344575224737	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001674	0	HPCLAS_TRAIN_P_001674	HPCLAS_TRAIN_N_001898	0	HPCLAS_TRAIN_N_001898	D_hard_sample	0.7664112875182781	3.6526889052057654	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001675	4	HPCLAS_TRAIN_P_001675	HPCLAS_TRAIN_N_003382	0	HPCLAS_TRAIN_N_003382	D_hard_sample	0.3924109372117068	3.921298183253476	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001675	4	HPCLAS_TRAIN_P_001675	HPCLAS_TRAIN_N_003378	1	HPCLAS_TRAIN_P_001880	B_ambiguous	0.6558394497704545	4.534408823940673	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001675	4	HPCLAS_TRAIN_P_001675	HPCLAS_TRAIN_N_004826	2	HPCLAS_TRAIN_N_004826	B_ambiguous	0.473503100221623	4.712645138582446	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001676	3	HPCLAS_TRAIN_P_001676	HPCLAS_TRAIN_N_002999	1	HPCLAS_TRAIN_N_002999	B_ambiguous	0.5793619793105705	3.262833028896582	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001676	3	HPCLAS_TRAIN_P_001676	HPCLAS_TRAIN_N_002639	4	HPCLAS_TRAIN_N_002639	D_hard_sample	0.6294377057704194	3.345174296514898	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001676	3	HPCLAS_TRAIN_P_001676	HPCLAS_TRAIN_N_000579	0	HPCLAS_TRAIN_N_000579	B_ambiguous	0.5542979695759996	3.405692885581301	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001677	4	HPCLAS_TRAIN_P_001677	HPCLAS_TRAIN_N_000393	1	HPCLAS_TRAIN_N_000393	D_hard_sample	0.4677093343578525	3.0451292087611335	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001677	4	HPCLAS_TRAIN_P_001677	HPCLAS_TRAIN_N_002183	1	HPCLAS_TRAIN_N_002183	D_hard_sample	0.47538866677300246	3.4703643732787195	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001677	4	HPCLAS_TRAIN_P_001677	HPCLAS_TRAIN_N_004705	0	HPCLAS_TRAIN_N_004705	D_hard_sample	0.6149805793844799	3.503931804959308	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001678	4	HPCLAS_TRAIN_P_001678	HPCLAS_TRAIN_N_004957	1	HPCLAS_TRAIN_N_004957	D_hard_sample	0.6839569474495001	2.852867901369117	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001678	4	HPCLAS_TRAIN_P_001678	HPCLAS_TRAIN_N_003302	3	HPCLAS_TRAIN_N_003302	D_hard_sample	0.5709288283495711	3.223851757279425	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_001678	4	HPCLAS_TRAIN_P_001678	HPCLAS_TRAIN_N_000550	0	HPCLAS_TRAIN_P_000348	B_ambiguous	0.8295701609664694	3.3370093143071147	CANDIDATE_NOT_YET_USED
